Frame Number,Timecode,adaptive_ratio (w=2),average_rgb,content_val,delta_edges,delta_hue,delta_lum,delta_sat
4872,00:02:42.367,1.0773686695895406,98.94490559895833,2.356960720486111,3.2511393229166665,3.923122829861111,1.8264702690972223,1.3212890625
4873,00:02:42.400,1.1654473218558374,98.84611002604167,2.3673412181712963,3.36181640625,4.1064453125,1.7251790364583333,1.2703993055555556
4874,00:02:42.433,1.221215869277052,98.90049913194444,2.240894458912037,2.635498046875,4.104546440972222,1.5110948350694444,1.1070421006944444
4875,00:02:42.467,0.8423996748524001,98.82947229456019,1.4243525752314816,2.593994140625,2.2337510850694446,1.2550726996527777,0.7842339409722222
4876,00:02:42.500,0.8456065240205783,98.86532479745371,1.1912254050925926,2.5801595052083335,1.7184787326388888,1.1522894965277777,0.7029079861111112
4877,00:02:42.533,0.8586284531332438,98.87321867766204,0.9638491030092592,2.552490234375,1.199951171875,1.0747612847222223,0.6168348524305556
4878,00:02:42.567,1.053240570872619,98.84857855902777,1.0057960792824074,2.3518880208333335,1.3343912760416667,1.0085991753472223,0.6743977864583334
4879,00:02:42.600,0.7633798844399071,98.90323893229167,0.8688060619212963,2.137451171875,1.2258843315972223,0.8512369791666666,0.529296875
4880,00:02:42.633,0.39838607115136127,98.90024594907408,0.7959346064814814,2.490234375,1.1271701388888888,0.7871636284722222,0.4734700520833333
4881,00:02:42.667,0.9807897042145516,99.0028663917824,1.7868381076388886,2.2066243489583335,3.7223036024305554,0.8226996527777778,0.8155110677083334
4882,00:02:42.700,3.056835318806004,99.12912326388889,4.330150462962963,2.78076171875,10.265760633680555,1.0479329427083333,1.6767578125
4883,00:02:42.733,0.5660209245780633,99.16843894675925,1.2924533420138888,2.635498046875,2.4105902777777777,0.7846408420138888,0.68212890625
4884,00:02:42.767,0.8857247946015624,99.136474609375,1.7909613715277777,2.1512858072916665,3.7159830729166665,0.8438585069444444,0.8130425347222222
4885,00:02:42.800,0.7113065563963434,99.105224609375,1.225658275462963,1.7085774739583333,2.139919704861111,0.8781467013888888,0.6589084201388888
4886,00:02:42.833,0.6451867902288912,99.13182689525463,1.2398546006944444,3.2096354166666665,1.9220920138888888,1.043701171875,0.7537706163194444
4887,00:02:42.867,1.5933412870763828,98.90113208912037,2.5691641348379632,2.28271484375,5.346137152777778,1.1877712673611112,1.173583984375
4888,00:02:42.900,1.2149026948455977,98.85268373842592,2.101010923032407,2.4141438802083335,3.792697482638889,1.3447536892361112,1.1655815972222223
4889,00:02:42.933,1.0554240801082435,98.65770580150463,1.883228443287037,3.1404622395833335,3.1993272569444446,1.3540310329861112,1.0963270399305556
4890,00:02:42.967,0.7705779234904311,98.44184027777777,1.2252152054398149,3.2649739583333335,1.4237467447916667,1.3141276041666667,0.9377712673611112
4891,00:02:43.000,0.9361651370518933,98.35916702835648,1.241943359375,3.8252766927083335,1.4593370225694444,1.3412814670138888,0.9252115885416666
4892,00:02:43.033,0.9694226249381493,98.35965530960648,1.1337981047453702,3.0021158854166665,1.1291232638888888,1.3824598524305556,0.8898111979166666
4893,00:02:43.067,0.9250926468103169,98.30428964120371,1.0642722800925926,2.8983561197916665,1.1059841579861112,1.3184950086805556,0.7683376736111112
4894,00:02:43.100,1.0616242278137713,98.39313874421296,1.1468098958333333,3.1058756510416665,1.2760687934027777,1.3547092013888888,0.8096516927083334
4895,00:02:43.133,1.046615222728867,98.37267614293981,1.0792462384259258,2.4971516927083335,1.2313639322916667,1.2631022135416667,0.7432725694444444
4896,00:02:43.167,1.0718006816050223,98.40760633680556,1.043646918402778,2.1443684895833335,1.2644585503472223,1.1674533420138888,0.6990288628472222
4897,00:02:43.200,0.9661491805912595,98.4705222800926,0.8699815538194443,2.3380533854166665,0.8913031684027778,1.0629611545138888,0.6556803385416666
4898,00:02:43.233,0.9893756701446532,98.42341218171296,0.7988914207175926,1.8330891927083333,0.9259168836805556,0.9037272135416666,0.5670301649305556
4899,00:02:43.267,0.6936784047518031,98.52794053819444,0.6800672743055555,1.9437662760416667,0.7532823350694444,0.7981770833333334,0.4887424045138889
4900,00:02:43.300,0.506808092995615,98.5352195457176,0.6361852575231483,1.7293294270833333,0.7241482204861112,0.7532280815972222,0.4311794704861111
4901,00:02:43.333,1.5474078514283491,98.63179976851852,1.6164550781250002,2.4210611979166665,3.2488335503472223,0.8033854166666666,0.7971462673611112
4902,00:02:43.367,1.9129173365908867,98.681884765625,1.9256998697916667,1.9160970052083333,4.083224826388889,0.8288031684027778,0.8650716145833334
4903,00:02:43.400,0.68536357395138,98.71052155671296,0.9365324797453703,1.639404296875,1.4028049045138888,0.79833984375,0.6084526909722222
4904,00:02:43.433,0.6978195728042701,98.72250253182871,0.8375560619212963,2.3588053385416665,1.0724555121527777,0.8502332899305556,0.5899793836805556
4905,00:02:43.467,1.2450824663462163,98.72836190682871,1.0861906828703705,2.0406087239583335,1.76171875,0.8737521701388888,0.6231011284722222
4906,00:02:43.500,0.9263918057551306,98.80055519386575,0.852566189236111,2.1443684895833335,0.9980197482638888,0.9728461371527778,0.5868326822916666
4907,00:02:43.533,0.9361445399007724,98.834716796875,0.8628833912037037,2.4141438802083335,0.8762749565972222,1.0441623263888888,0.668212890625
4908,00:02:43.567,1.0516575650071083,98.95502387152777,0.8946035879629628,1.9091796875,0.9447970920138888,1.0667317708333333,0.6722819010416666
4909,00:02:43.600,0.9708594083436605,99.0357078269676,0.8536060474537037,2.6839192708333335,0.7702365451388888,1.1294216579861112,0.6611599392361112
4910,00:02:43.633,0.9236950607944611,99.03325737847223,0.8335865162037037,1.9160970052083333,0.7402886284722222,1.1394585503472223,0.6210123697916666
4911,00:02:43.667,1.015524461999658,99.07542136863425,0.9258355034722223,2.5801595052083335,0.9831271701388888,1.1214463975694444,0.6729329427083334
4912,00:02:43.700,0.9966796926729319,99.10847981770833,0.9357458043981483,2.1028645833333335,0.9549967447916666,1.1661512586805556,0.6860894097222222
4913,00:02:43.733,1.0788665626451635,99.12379738136575,1.0237901475694444,2.4763997395833335,1.148193359375,1.1985677083333333,0.724609375
4914,00:02:43.767,0.694610120821281,99.2103859230324,0.9722403067129629,2.2273763020833335,1.0552300347222223,1.1826171875,0.6788736979166666
4915,00:02:43.800,0.6506293039128148,99.256103515625,0.9619773582175926,2.4418131510416665,1.1080457899305556,1.1532118055555556,0.6246744791666666
4916,00:02:43.833,2.296538899327714,99.33506944444444,2.6772551359953702,3.3341471354166665,5.375298394097222,1.3860405815972223,1.2704264322916667
4917,00:02:43.867,0.785585276143861,99.37594943576389,1.2408492476851851,2.469482421875,1.6962076822916667,1.23291015625,0.7934299045138888
4918,00:02:43.900,0.9119263436860574,99.36305519386575,1.4880461516203702,2.7738444010416665,2.333523220486111,1.2633192274305556,0.8672960069444444
4919,00:02:43.933,0.8026830461289501,99.4846824363426,1.1908094618055556,2.5040690104166665,1.7424858940972223,1.1245388454861112,0.7054036458333334
4920,00:02:43.967,0.9324242978235764,99.50599500868056,1.4181315104166667,2.4072265625,2.465603298611111,1.0746256510416667,0.7141655815972222
4921,00:02:44.000,1.383989734270974,99.60946542245371,1.7871184172453705,3.1197102864583335,3.3134765625,1.1697862413194444,0.8780924479166666
4922,00:02:44.033,1.209844441326095,99.79899992766204,1.6176576967592593,2.8084309895833335,2.762424045138889,1.2237955729166667,0.8667534722222222
4923,00:02:44.067,0.6497458433493589,99.85509801793981,0.9385217737268517,2.11669921875,1.1041124131944444,1.0881890190972223,0.6232638888888888
4924,00:02:44.100,1.0756103715217151,99.9039894386574,1.2045446325231481,1.722412109375,2.034939236111111,0.9478624131944444,0.6308322482638888
4925,00:02:44.133,1.3180236071693578,99.9918800636574,1.1684570312499998,2.4418131510416665,1.8843587239583333,0.9459635416666666,0.675048828125
4926,00:02:44.167,0.8450846805624449,100.02186414930556,0.7548466435185185,1.4664713541666667,0.9378526475694444,0.8188747829861112,0.5078125
4927,00:02:44.200,0.8901486105980128,100.0244773582176,0.6481752748842593,1.3972981770833333,0.8270670572916666,0.6944715711805556,0.4229871961805556
4928,00:02:44.233,1.021693445079833,100.07864040798611,0.5517035590277778,1.3972981770833333,0.7563205295138888,0.5524631076388888,0.3463270399305556
4929,00:02:44.267,0.9652786087511466,100.08440031828704,0.4376537181712963,0.9891764322916666,0.6377766927083334,0.4240180121527778,0.2511664496527778
4930,00:02:44.300,0.7872339239631466,100.10947446469908,0.31928168402777785,0.7816569010416666,0.3497992621527778,0.3785807291666667,0.2294650607638889
4931,00:02:44.333,0.8846595347257599,100.1005226417824,0.29442455150462965,0.95458984375,0.3466254340277778,0.3331976996527778,0.20345052083333334
4932,00:02:44.367,1.2642616528911665,100.09177879050925,0.3385145399305556,0.767822265625,0.5020887586805556,0.3021918402777778,0.21126302083333334
4933,00:02:44.400,0.8031352982845175,100.08864113136575,0.23579463252314814,0.8024088541666666,0.2879503038194444,0.2569986979166667,0.16243489583333334
4934,00:02:44.433,0.6988682151746172,100.07142469618056,0.2215259693287037,1.0237630208333333,0.268798828125,0.2535264756944444,0.14225260416666666
4935,00:02:44.467,1.0990594978293116,100.10073965567129,0.3199055989583333,0.9130859375,0.4489474826388889,0.3133409288194444,0.19742838541666666
4936,00:02:44.500,1.144336533735749,100.11628327546296,0.3736979166666667,1.224365234375,0.4979654947916667,0.3792588975694444,0.2438693576388889
4937,00:02:44.533,0.8755515699328317,100.10102900752315,0.33327003761574076,1.1136881510416667,0.4220648871527778,0.354248046875,0.22349717881944445
4938,00:02:44.567,0.8168938145873893,100.03523763020833,0.4315502025462963,1.1482747395833333,0.61865234375,0.4058702256944444,0.2701280381944444
4939,00:02:44.600,0.6632785883258443,100.02003761574075,0.39740668402777785,1.1344401041666667,0.4667426215277778,0.4725748697916667,0.2529025607638889
4940,00:02:44.633,1.243978590544157,100.03292281539352,1.0087528935185186,1.5633138020833333,2.130588107638889,0.4961208767361111,0.3995496961805556
4941,00:02:44.667,0.5597252712661932,99.99026150173611,0.623046875,1.494140625,0.9664713541666666,0.5450303819444444,0.3576388888888889
4942,00:02:44.700,1.8278091934725054,99.97044994212963,1.7916304976851853,1.7915852864583333,3.9009602864583335,0.7231987847222222,0.750732421875
4943,00:02:44.733,1.0117294943466935,99.93608036747685,1.2547290943287037,1.70166015625,2.5926378038194446,0.599853515625,0.5716959635416666
4944,00:02:44.767,0.7975707161123089,99.85201461226852,1.0342972366898147,1.8330891927083333,2.1202799479166665,0.546630859375,0.4359809027777778
4945,00:02:44.800,1.6170381511052654,99.83653428819444,1.5117549189814816,2.261962890625,3.1535101996527777,0.6677788628472222,0.7139756944444444
4946,00:02:44.833,0.6059980533436109,99.80796983506944,0.6291232638888888,1.5840657552083333,0.9410264756944444,0.5571831597222222,0.38916015625
4947,00:02:44.867,0.8763774495025626,99.71218532986111,0.8214156539351852,1.2174479166666667,1.4786512586805556,0.5569661458333334,0.4286295572916667
4948,00:02:44.900,1.1025839629229892,99.71082899305556,0.7851743344907408,1.5079752604166667,1.3133680555555556,0.5966796875,0.4454752604166667
4949,00:02:44.933,1.1476101174060358,99.66585286458333,0.8230884693287037,2.178955078125,1.5261501736111112,0.5438910590277778,0.3992241753472222
4950,00:02:44.967,0.7866537980870361,99.67323133680556,0.5748607494212963,2.3311360677083335,0.7334526909722222,0.6233995225694444,0.3677300347222222
4951,00:02:45.000,1.0558595594566818,99.63963939525463,0.6874276620370371,1.224365234375,0.9153103298611112,0.7108289930555556,0.4361436631944444
4952,00:02:45.033,1.0718666481284083,99.59659830729167,0.6273781105324074,1.7915852864583333,0.7882215711805556,0.6835394965277778,0.4103732638888889
4953,00:02:45.067,0.9769358124346718,99.5153175636574,0.5789116753472222,1.3765462239583333,0.8739691840277778,0.5077853732638888,0.35498046875
4954,00:02:45.100,0.8374744924035632,99.53461371527777,0.5000542534722222,1.307373046875,0.6612684461805556,0.5175238715277778,0.3213704427083333
4955,00:02:45.133,0.979791374250351,99.60550491898148,0.5554560908564815,1.2935384114583333,0.74609375,0.551025390625,0.3692491319444444
4956,00:02:45.167,1.1950062938630523,99.63104926215277,0.6266456886574074,1.639404296875,0.8489583333333334,0.6174587673611112,0.4135199652777778
4957,00:02:45.200,1.1113206956817137,99.61149992766204,0.5620388454861112,0.8854166666666666,0.767333984375,0.5433756510416666,0.3754069010416667
4958,00:02:45.233,0.6942238467800733,99.59477177372685,0.47999855324074076,1.0721842447916667,0.630859375,0.4712456597222222,0.337890625
4959,00:02:45.267,0.49396132649682667,99.57814308449075,0.36085792824074076,1.2105305989583333,0.3904893663194444,0.4466688368055556,0.2454155815972222
4960,00:02:45.300,1.4013404497513684,99.60659903067129,1.2161277488425928,1.20361328125,2.660427517361111,0.5198567708333334,0.4680989583333333
4961,00:02:45.333,0.5746887154965291,99.56340422453704,0.6639901620370371,1.639404296875,0.9128146701388888,0.6407877604166666,0.4383680555555556
4962,00:02:45.367,1.9071450964744776,99.51258680555556,1.966480396412037,1.7293294270833333,4.019232855902778,0.9339463975694444,0.9462619357638888
4963,00:02:45.400,0.9119724639066832,99.46818033854167,1.0780978732638888,2.0406087239583335,1.5758463541666667,0.9623209635416666,0.6961263020833334
4964,00:02:45.433,0.9488133947356808,99.43523039641204,1.166232638888889,1.7431640625,1.8053927951388888,1.0272352430555556,0.6660698784722222
4965,00:02:45.467,0.8727148022388375,99.43240017361111,0.9319390190972222,1.9921875,1.0555284288194444,1.0719672309027777,0.6683213975694444
4966,00:02:45.500,0.8869504015014983,99.4282859519676,0.9400770399305557,2.1927897135416665,1.00439453125,1.1167805989583333,0.6990559895833334
4967,00:02:45.533,1.113400247745401,99.30763527199075,1.0870406539351851,2.8361002604166665,1.3499620225694444,1.1708441840277777,0.7403157552083334
4968,00:02:45.567,0.9935456935077771,99.28542751736111,1.0543800636574074,3.216552734375,1.250732421875,1.1875,0.7249077690972222
4969,00:02:45.600,0.8548056613829725,99.18781647858796,0.9789044415509259,2.9398600260416665,1.0495334201388888,1.2055392795138888,0.681640625
4970,00:02:45.633,1.1315333618256556,99.12709780092592,1.2388961226851851,2.822265625,1.6336805555555556,1.2886555989583333,0.7943522135416666
4971,00:02:45.667,1.0877151296410854,99.01772280092592,1.2003942418981481,2.718505859375,1.4887966579861112,1.3175455729166667,0.7948404947916666
4972,00:02:45.700,1.008814649553496,98.92684823495371,1.1458514178240742,2.1858723958333335,1.3994683159722223,1.275146484375,0.762939453125
4973,00:02:45.733,0.9067347102004826,98.76939561631944,1.0507179542824074,2.220458984375,1.1592881944444444,1.3054470486111112,0.6874186197916666
4974,00:02:45.767,0.9232848212251205,98.71259223090277,1.0533492476851851,3.0712890625,1.1256781684027777,1.3225368923611112,0.7118326822916666
4975,00:02:45.800,1.1452577762412128,98.64827473958333,1.2355776186342593,3.922119140625,1.4610188802083333,1.4438747829861112,0.8018391927083334
4976,00:02:45.833,1.0110873166592589,98.53306749131944,1.1313386140046295,3.3894856770833335,1.1830240885416667,1.4273274739583333,0.7836642795138888
4977,00:02:45.867,0.7736137760182644,98.42845775462963,1.0800509982638888,2.7530924479166665,1.0603841145833333,1.3989529079861112,0.7808159722222222
4978,00:02:45.900,0.7610289602986963,98.29999457465277,1.1067527488425926,2.5801595052083335,1.23583984375,1.3506944444444444,0.7337239583333334
4979,00:02:45.933,1.6317963845820456,98.390380859375,2.110776548032407,3.756103515625,3.6834309895833335,1.5427517361111112,1.1061469184027777
4980,00:02:45.967,0.8683585789617431,98.34794560185185,1.4949725115740742,3.818359375,1.9866807725694444,1.541748046875,0.9564887152777778
4981,00:02:46.000,0.8440041371498416,98.26243308738425,1.4923412181712965,2.6424153645833335,2.088595920138889,1.4840766059027777,0.9043511284722222
4982,00:02:46.033,1.5924107283140627,98.21397569444444,2.1765588831018516,3.092041015625,3.9365776909722223,1.4962293836805556,1.0968695746527777
4983,00:02:46.067,0.8459917300253434,98.20997902199075,1.2903645833333333,3.1058756510416665,1.5584038628472223,1.4832356770833333,0.8294542100694444
4984,00:02:46.100,0.7945154603688868,98.13425021701389,1.1896520543981481,2.677001953125,1.3788248697916667,1.4244520399305556,0.7656792534722222
4985,00:02:46.133,0.9094311463936428,98.07462565104167,1.242522063078704,3.2027180989583335,1.4812554253472223,1.4486219618055556,0.7976888020833334
4986,00:02:46.167,0.94278758571538,97.97941984953704,1.2798755787037037,2.9744466145833335,1.6413031684027777,1.4236382378472223,0.7746853298611112
4987,00:02:46.200,1.2647961810032746,97.83279984085648,1.7051595052083333,2.9329427083333335,2.659640842013889,1.5280490451388888,0.9277886284722222
4988,00:02:46.233,0.8872176018789568,97.77511031539352,1.2928421585648149,3.0159505208333335,1.5980360243055556,1.4585503472222223,0.8219401041666666
4989,00:02:46.267,1.158118353094255,97.66787832754629,1.5774377893518519,3.2511393229166665,2.3329264322916665,1.52294921875,0.8764377170138888
4990,00:02:46.300,0.8644070935206503,97.61689814814815,1.2662760416666667,2.86376953125,1.5779622395833333,1.4422743055555556,0.7785915798611112
4991,00:02:46.333,0.7796114178203616,97.56237340856481,1.1840006510416667,2.9329427083333335,1.4367947048611112,1.3751627604166667,0.7400444878472222
4992,00:02:46.367,1.4189683079760425,97.44876663773148,1.8053475839120372,3.341064453125,3.0337456597222223,1.4335123697916667,0.9487847222222222
4993,00:02:46.400,1.1195759644554264,97.23871527777777,1.4257631655092593,2.9398600260416665,2.0161675347222223,1.3854166666666667,0.8757052951388888
4994,00:02:46.433,1.0018257236623493,97.22957356770833,1.2131438078703705,2.6285807291666665,1.6390245225694444,1.2350260416666667,0.765380859375
4995,00:02:46.467,0.8750920920654363,97.23945674189815,0.8914478443287036,2.0890299479166665,1.1060384114583333,0.9928927951388888,0.5754123263888888
4996,00:02:46.500,0.8135046919624642,97.21726707175925,0.7211733217592592,1.846923828125,0.8797200520833334,0.8050401475694444,0.478759765625
4997,00:02:46.533,0.9565291056517004,97.17342122395833,0.7146809895833334,2.2273763020833335,0.9217122395833334,0.72607421875,0.4962565104166667
4998,00:02:46.567,1.0432034266800791,97.13125723379629,0.7267343026620371,1.5494791666666667,0.9683159722222222,0.6599392361111112,0.5519476996527778
4999,00:02:46.600,0.8913328843939783,97.20363136574075,0.6492874710648148,1.4664713541666667,0.7293565538194444,0.6922743055555556,0.5262315538194444
5000,00:02:46.633,0.543806117030133,97.25035264756944,0.7014069733796297,1.6048177083333333,0.7590060763888888,0.7988552517361112,0.5463595920138888
5001,00:02:46.667,0.5123618057235229,97.23667173032408,0.7709599247685185,1.8538411458333333,0.7715928819444444,0.9060601128472222,0.6352267795138888
5002,00:02:46.700,2.516563645531753,97.482666015625,3.012261284722222,2.2066243489583335,6.223578559027778,1.316650390625,1.4965549045138888
5003,00:02:46.733,0.9338760898582469,97.58309823495371,1.6559154369212965,2.9536946614583335,2.6949327256944446,1.2783745659722223,0.9944390190972222
5004,00:02:46.767,0.8576184663189436,97.62110279224537,1.6596137152777777,2.760009765625,2.5633951822916665,1.3650987413194444,1.0503472222222223
5005,00:02:46.800,1.0234825399006848,97.71767397280092,1.6498209635416667,3.424072265625,2.4540201822916665,1.4403483072916667,1.0550944010416667
5006,00:02:46.833,0.883230549419086,97.76428674768519,1.4225712528935184,3.7353515625,2.0073784722222223,1.3203125,0.9400227864583334
5007,00:02:46.867,1.1712252719600478,97.8191550925926,1.709771050347222,3.3341471354166665,2.706298828125,1.4014485677083333,1.0215657552083333
5008,00:02:46.900,1.0037989838555144,98.05013925057871,1.4233760127314816,3.0782063802083335,1.7946506076388888,1.4722222222222223,1.0032552083333333
5009,00:02:46.933,1.0124926956998754,98.14115849247685,1.3434877748842593,3.341064453125,1.6743435329861112,1.410888671875,0.9452311197916666
5010,00:02:46.967,1.0264285049194575,98.21790907118056,1.1961263020833333,2.6839192708333335,1.5207248263888888,1.2845052083333333,0.7831488715277778
5011,00:02:47.000,0.9101136590648624,98.28809497974537,0.9783709490740741,2.78076171875,1.1602918836805556,1.1084526909722223,0.6663682725694444
5012,00:02:47.033,0.9492937290636931,98.41389069733796,0.9160789207175926,2.6631673177083335,1.0687934027777777,1.0590006510416667,0.6204427083333334
5013,00:02:47.067,1.0029915838207413,98.44754593460648,0.8443015769675926,2.3380533854166665,1.0084906684027777,0.9311794704861112,0.5932345920138888
5014,00:02:47.100,1.1702699727983146,98.55288809317129,0.8412452980324074,2.469482421875,1.1121148003472223,0.8501519097222222,0.5614691840277778
5015,00:02:47.133,0.2128472804303763,98.59072084780092,0.6314380787037037,1.8815104166666667,0.7169053819444444,0.73681640625,0.4405924479166667
5016,00:02:47.167,0.16550356049751025,98.60398582175925,0.483570240162037,1.9783528645833333,0.5094943576388888,0.6010470920138888,0.3401692708333333
5017,00:02:47.200,17.296373650299575,98.67351164641204,9.697383174189815,5.443929036458333,23.34771050347222,1.6635199652777777,4.080919053819445
5018,00:02:47.233,0.18170294890835592,98.68907335069444,0.5171802662037037,1.494140625,0.7103135850694444,0.5185546875,0.3226725260416667
5019,00:02:47.267,0.2171115522313421,98.67135054976852,0.6104510271990741,1.5840657552083333,0.8316786024305556,0.5915798611111112,0.4080946180555556
5020,00:02:47.300,0.26525396086446773,98.61751302083333,0.5937771267361112,1.6532389322916667,0.6985134548611112,0.627197265625,0.4556206597222222
5021,00:02:47.333,0.17898007528406862,98.53624131944444,0.43843135127314814,1.5840657552083333,0.4359266493055556,0.5233018663194444,0.3560655381944444
5022,00:02:47.367,10.325013031734246,98.54926215277777,7.388029875578703,3.258056640625,18.057779947916668,1.1418728298611112,2.9644368489583335
5023,00:02:47.400,0.531981650991977,98.53184678819444,1.2061812789351851,1.805419921875,2.4384223090277777,0.5579155815972222,0.6222059461805556
5024,00:02:47.433,0.25886303939962474,98.52150245949075,0.6237973813657408,1.1759440104166667,1.0032009548611112,0.4712999131944444,0.3968912760416667
5025,00:02:47.467,0.9088960058410633,98.48037832754629,0.6190863715277778,1.20361328125,1.1083713107638888,0.4194878472222222,0.3293999565972222
5026,00:02:47.500,0.7459727090883884,98.51763237847223,0.42573603877314814,1.4111328125,0.6437717013888888,0.3868815104166667,0.2465549045138889
5027,00:02:47.533,0.8216850954586333,98.49660011574075,0.4688494646990741,1.1690266927083333,0.5530327690972222,0.5313042534722222,0.3222113715277778
5028,00:02:47.567,0.9873920350177823,98.52550817418981,0.5711172598379629,1.1966959635416667,0.7195095486111112,0.6259494357638888,0.3678927951388889
5029,00:02:47.600,1.0384799639294369,98.52046260127315,0.6664406105324073,1.9022623697916667,0.8732096354166666,0.7035047743055556,0.422607421875
5030,00:02:47.633,1.0487302417297188,98.59268301504629,0.7526132089120371,1.8607584635416667,0.9629177517361112,0.8042805989583334,0.4906412760416667
5031,00:02:47.667,1.0834851475127778,98.60257523148148,0.7744050202546297,1.4042154947916667,1.0315212673611112,0.7668728298611112,0.5248209635416666
5032,00:02:47.700,1.220242493558564,98.58711299189815,0.8586064091435185,1.1690266927083333,1.2477213541666667,0.7293836805555556,0.5987141927083334
5033,00:02:47.733,0.8373495545250872,98.56198459201389,0.5812807436342592,1.5702311197916667,0.71484375,0.6244845920138888,0.4045138888888889
5034,00:02:47.767,1.2501650640448494,98.6484375,0.7062445746527778,1.3972981770833333,1.0729166666666667,0.6288519965277778,0.4169650607638889
5035,00:02:47.800,0.7726425300709406,98.65990306712963,0.4375090422453704,1.5840657552083333,0.4214409722222222,0.5415852864583334,0.3495008680555556
5036,00:02:47.833,0.5611459705543703,98.65627712673611,0.38228804976851855,1.70166015625,0.3518880208333333,0.4991590711805556,0.2958170572916667
5037,00:02:47.867,1.2271309989326944,98.61233181423611,0.5951877170138888,1.9991048177083333,0.843994140625,0.5836859809027778,0.3578830295138889
5038,00:02:47.900,1.9755000747225078,98.60460973668981,0.986111111111111,1.9230143229166667,1.5324978298611112,0.8472764756944444,0.5785590277777778
5039,00:02:47.933,0.152958152958153,98.60136357060185,0.1341869212962963,0.15909830729166666,0.2265353732638889,0.08648003472222222,0.08954535590277778
5040,00:02:47.967,0.4736397664610821,98.57974356192129,0.8850188078703703,2.0682779947916665,1.0284288194444444,1.0033908420138888,0.6232367621527778
5041,00:02:48.000,0.48194659200133727,98.53120478877315,1.042796947337963,2.5594075520833335,1.192626953125,1.2145724826388888,0.72119140625
5042,00:02:48.033,3.337964936208905,98.59082935474537,5.311098451967593,3.5139973958333335,12.293050130208334,1.631103515625,2.0091417100694446
5043,00:02:48.067,0.8843013371377564,98.5870949074074,2.324571397569444,2.4763997395833335,4.278076171875,1.4694281684027777,1.2262098524305556
5044,00:02:48.100,0.7448300272559067,98.56188512731481,2.112087673611111,2.1443684895833335,3.7772081163194446,1.4165852864583333,1.1424696180555556
5045,00:02:48.133,0.932039673602863,98.56479673032408,2.048855251736111,2.6424153645833335,3.7493489583333335,1.3707139756944444,1.0265028211805556
5046,00:02:48.167,0.7611947423367255,98.64230685763889,1.658130787037037,2.53173828125,2.596896701388889,1.3837348090277777,0.9937608506944444
5047,00:02:48.200,1.4994541615003587,98.64897099247685,2.6982060185185186,2.2896321614583335,5.5048828125,1.3765190972222223,1.2132161458333333
5048,00:02:48.233,1.0254429162775407,98.69471571180556,1.8541576244212965,2.4556477864583335,3.2622612847222223,1.2814127604166667,1.018798828125
5049,00:02:48.267,0.9496141315467789,98.78778754340277,1.6366916232638886,2.4003092447916665,2.7779676649305554,1.2406141493055556,0.8914930555555556
5050,00:02:48.300,0.9038049166412566,98.84089265046296,1.2395833333333333,2.2273763020833335,1.8845757378472223,1.099609375,0.7345648871527778
5051,00:02:48.333,0.8562306827760607,98.86793800636575,1.1021864149305556,2.44873046875,1.6886664496527777,0.97021484375,0.6476779513888888
5052,00:02:48.367,0.7669598880180476,98.86235894097223,0.8930302372685185,1.7708333333333333,1.3093532986111112,0.8250868055555556,0.5446506076388888
5053,00:02:48.400,1.395972233340576,98.73176179108796,1.3797110098379628,1.3004557291666667,2.7945963541666665,0.7441948784722222,0.600341796875
5054,00:02:48.433,0.8410716824764884,98.760498046875,0.9360261140046298,1.6739908854166667,1.4659830729166667,0.7749565972222222,0.567138671875
5055,00:02:48.467,0.8631246206177775,98.73254846643519,1.022162543402778,1.95068359375,1.4796820746527777,0.9507649739583334,0.6360405815972222
5056,00:02:48.500,0.9556002943296716,98.64144784432871,1.156684027777778,2.8914388020833335,1.6986219618055556,1.0546875,0.7167426215277778
5057,00:02:48.533,0.9159308480592563,98.51416919849537,1.2646122685185186,2.6908365885416665,1.7255588107638888,1.2905544704861112,0.7777235243055556
5058,00:02:48.567,1.1252979599661226,98.43144169560185,1.6189055266203705,2.0475260416666665,2.3709309895833335,1.4520399305555556,1.0337456597222223
5059,00:02:48.600,1.140068845170081,98.22790075231481,1.7249891493055554,2.5386555989583335,2.6497938368055554,1.4809027777777777,1.0442708333333333
5060,00:02:48.633,0.8497347937888836,98.16614221643519,1.6082989728009258,2.8084309895833335,2.3171929253472223,1.4539659288194444,1.0537380642361112
5061,00:02:48.667,0.8265016559344238,98.06632486979167,1.5604112413194446,2.843017578125,2.3528645833333335,1.3673502604166667,0.9610188802083334
5062,00:02:48.700,1.8215853690551749,98.04672128182871,2.6665219907407405,3.5001627604166665,5.243299696180555,1.4366048177083333,1.3196614583333333
5063,00:02:48.733,0.9194102601872062,98.02938729745371,1.5520742910879628,3.3341471354166665,2.4449869791666665,1.2965223524305556,0.9147135416666666
5064,00:02:48.767,0.677843593254949,98.00703486689815,1.1346028645833333,2.3933919270833335,1.4519585503472223,1.1995442708333333,0.7523057725694444
5065,00:02:48.800,1.200017942502082,97.96837022569444,1.390941478587963,2.61474609375,2.3256022135416665,1.0871853298611112,0.7600368923611112
5066,00:02:48.833,1.0342194844146646,98.03703703703704,1.0858289930555556,2.0751953125,1.5632866753472223,1.0284016927083333,0.6657986111111112
5067,00:02:48.867,0.8457430681423352,98.01076027199075,0.8638961226851851,1.7985026041666667,1.0360243055555556,0.9549424913194444,0.6007215711805556
